product_name,brand,price,discount_price,img_url,quantity,category,sub_category,absolute_url
"Mutton Lamb - Boneless, Perfect For Curries, Fresh & Tender, 14 To 18 pcs",Fresho,1528.0,1099.0,https://www.bigbasket.com/media/uploads/p/l/40227614_1-fresho-mutton-lamb-boneless-perfect-for-curries-fresh-tender.jpg,500 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227614/fresho-mutton-lamb-boneless-perfect-for-curries-fresh-tender-500-g/
"Mutton Lamb - Boneless, Perfect For Curries, Fresh & Tender, 7 to 9 pcs",Fresho,791.0,569.0,https://www.bigbasket.com/media/uploads/p/l/40227615_1-fresho-mutton-lamb-bonelessfresh-tender.jpg,250 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227615/fresho-mutton-lamb-bonelessfresh-tender-250-g/
Apricot,Fresho Signature,85.0,65.0,https://www.bigbasket.com/media/uploads/p/l/40076824_6-fresho-signature-dry-fruit-apricot.jpg,50 g,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/40076824/fresho-signature-dry-fruit-apricot-50-g/
Dry Fruit Apricot,Fresho Signature,170.0,123.5,https://www.bigbasket.com/media/uploads/p/l/1201133_2-fresho-signature-dry-fruit-apricot.jpg,2x50 g,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/1201133/fresho-signature-dry-fruit-apricot-2x50-g/
Dry Fruit Apricot,Fresho Signature,340.0,244.4,https://www.bigbasket.com/media/uploads/p/l/1201134_2-fresho-signature-dry-fruit-apricot.jpg,4x50 g,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/1201134/fresho-signature-dry-fruit-apricot-4x50-g/
Dry Fruit Apricot,Fresho Signature,510.0,362.7,https://www.bigbasket.com/media/uploads/p/l/1201135_2-fresho-signature-dry-fruit-apricot.jpg,6x50 g,Gourmet & World Food,Dry Fruits & Berries,https://www.bigbasket.com/pd/1201135/fresho-signature-dry-fruit-apricot-6x50-g/
Naan Chips - Butter Garlic,Wingreens Farms,95.0,66.5,https://www.bigbasket.com/media/uploads/p/l/40191272_1-wingreens-farms-naan-chips-butter-garlic.jpg,150 g,Gourmet & World Food,Nachos & Chips,https://www.bigbasket.com/pd/40191272/wingreens-farms-naan-chips-butter-garlic-150-g/
Shahi Mughlai Plater,Fresho,1381.0,687.0,https://www.bigbasket.com/media/uploads/p/l/1216017_1-fresho-shahi-mughlai-plater.jpg,Combo,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/1216017/fresho-shahi-mughlai-plater-combo/
Chicken Lollipop 1kg + Lush Hariyali Prawns 250g,Fresho,855.0,578.0,https://www.bigbasket.com/media/uploads/p/l/1215990_1-fresho-chicken-lollipop-1kg-lush-hariyali-prawns-250g.jpg,Combo,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/1215990/fresho-chicken-lollipop-1kg-lush-hariyali-prawns-250g-combo/
"Thin Whole Wheat Hakka Noodles - 100% Atta, For Restaurant-style Asian Food",MasterChow,660.0,445.5,https://www.bigbasket.com/media/uploads/p/l/1221514_1-masterchow-thin-whole-wheat-hakka-noodles-100-atta-for-restaurant-style-asian-food.jpg,4x300 g,Gourmet & World Food,Imported Noodles,https://www.bigbasket.com/pd/1221514/masterchow-thin-whole-wheat-hakka-noodles-100-atta-for-restaurant-style-asian-food-4x300-g/
"Thin Whole Wheat Hakka Noodles - 100% Atta, For Restaurant-style Asian Food",MasterChow,495.0,334.12,https://www.bigbasket.com/media/uploads/p/l/1221509_1-masterchow-thin-whole-wheat-hakka-noodles-100-atta-for-restaurant-style-asian-food.jpg,3x300 g,Gourmet & World Food,Imported Noodles,https://www.bigbasket.com/pd/1221509/masterchow-thin-whole-wheat-hakka-noodles-100-atta-for-restaurant-style-asian-food-3x300-g/
"Thin Whole Wheat Hakka Noodles - 100% Atta, For Restaurant-style Asian Food",MasterChow,165.0,148.5,https://www.bigbasket.com/media/uploads/p/l/40226879_3-masterchow-whole-wheat-noodles-fibrous.jpg,300 g,Gourmet & World Food,Imported Noodles,https://www.bigbasket.com/pd/40226879/masterchow-whole-wheat-noodles-fibrous-300-g/
Potato Chips - Classic Salted,Too Yumm!,20.0,17.0,https://www.bigbasket.com/media/uploads/p/l/40217410_1-too-yul-potato-chips-classic-salted.jpg,45 g,Snacks & Branded Foods,Chips & Corn Snacks,https://www.bigbasket.com/pd/40217410/too-yumm-potato-chips-classic-salted-52-g/
Potato Chips - Classic Salted,Too Yumm!,50.0,30.0,https://www.bigbasket.com/media/uploads/p/l/40217420_2-too-yul-potato-chips-classic-salted.jpg,105 g,Snacks & Branded Foods,Chips & Corn Snacks,https://www.bigbasket.com/pd/40217420/too-yumm-potato-chips-classic-salted-130-g/
Potato Chips - Classic Salted,Too Yumm!,30.0,25.5,https://www.bigbasket.com/media/uploads/p/l/40217415_2-too-yul-potato-chips-classic-salted.jpg,70 g,Snacks & Branded Foods,Chips & Corn Snacks,https://www.bigbasket.com/pd/40217415/too-yumm-potato-chips-classic-salted-78-g/
"Ginger Garlic/Adrak Lehsun Paste - Thick & Grainy, No Artificial Colours",Catch,50.0,42.5,https://www.bigbasket.com/media/uploads/p/l/40189260_3-catch-ginger-garlic-paste.jpg,200 g,"Foodgrains, Oil & Masala",Cooking Pastes,https://www.bigbasket.com/pd/40189260/catch-ginger-garlic-paste-200-g-pouch/
Ginger Garlic Paste,Catch,100.0,67.0,https://www.bigbasket.com/media/uploads/p/l/1212695_1-catch-ginger-garlic-paste.jpg,2x200 g,"Foodgrains, Oil & Masala",Cooking Pastes,https://www.bigbasket.com/pd/1212695/catch-ginger-garlic-paste-2x200-g/
Misri - Diamond Sugar,BB Royal,100.0,75.0,https://www.bigbasket.com/media/uploads/p/l/40053916_1-bb-royal-misri-diamond-sugar.jpg,500 g,"Foodgrains, Oil & Masala",Sugar & Jaggery,https://www.bigbasket.com/pd/40053916/bb-royal-misri-diamond-sugar-500-g/
Chicken Seekh Kabab Malai N Cheese,Fresho,355.0,248.5,https://www.bigbasket.com/media/uploads/p/l/40197980_3-fresho-chicken-seekh-kabab-malai-n-cheese.jpg,500 g,"Eggs, Meat & Fish",Chicken Sausages,https://www.bigbasket.com/pd/40197980/fresho-chicken-seekh-kabab-malai-n-cheese-500-g/
"Instant Veggie Upma - Ready To Eat, Wholesome Breakfast",Aashirvaad,25.0,25.0,https://www.bigbasket.com/media/uploads/p/l/40209299_2-aashirvaad-instant-veggie-upma-with-vegetables.jpg,60 g,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/40209299/aashirvaad-instant-veggie-upma-with-vegetables-60-g-pouch/
Instant Veggie Upma With Vegetables,Aashirvaad,100.0,75.0,https://www.bigbasket.com/media/uploads/p/l/1214907_2-aashirvaad-instant-veggie-upma-with-vegetables.jpg,4X60 g,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/1214907/aashirvaad-instant-veggie-upma-with-vegetables-4x60-g-pouch/
Dried Fruit - Cranberries,BB Royal,375.0,245.0,https://www.bigbasket.com/media/uploads/p/l/40128192_2-bb-royal-dried-fruit-cranberries.jpg,250 g,"Foodgrains, Oil & Masala",Other Dry Fruits,https://www.bigbasket.com/pd/40128192/bb-royal-dried-fruit-cranberries-250-g/
Garam Masala 100 g+ Sabzi Masala 100 g,Catch,143.0,99.19,https://www.bigbasket.com/media/uploads/p/l/1213016_2-catch-garam-masala-100-g-sabzi-masala-100-g.jpg,Combo,"Foodgrains, Oil & Masala",Blended Masalas,https://www.bigbasket.com/pd/1213016/catch-garam-masala-100-g-sabzi-masala-100-g-combo/
"Sabzi Masala Powder - Exotic, Spices Blend, For Cooking",Catch,56.0,39.2,https://www.bigbasket.com/media/uploads/p/l/100099604_4-catch-sabzi-masala.jpg,100 g,"Foodgrains, Oil & Masala",Blended Masalas,https://www.bigbasket.com/pd/100099604/catch-sabzi-masala-100-g-carton/
Sabzi Masala,Catch,112.0,77.22,https://www.bigbasket.com/media/uploads/p/l/1212957_1-catch-sabzi-masala.jpg,2x100 g,"Foodgrains, Oil & Masala",Blended Masalas,https://www.bigbasket.com/pd/1212957/catch-sabzi-masala-2x100-g-carton/
"Creamy Afghani Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",Fresho,245.0,119.0,https://www.bigbasket.com/media/uploads/p/l/40231680_2-fresho-creamy-afghani-chicken-tikka-juicy-fresh.jpg,250 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231680/fresho-creamy-afghani-chicken-tikka-juicy-fresh-250-g-vaccum/
"Creamy Afghani Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",Fresho,971.0,589.0,https://www.bigbasket.com/media/uploads/p/l/40231678_2-fresho-creamy-afghani-chicken-tikka-juicy-fresh.jpg,1 kg,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231678/fresho-creamy-afghani-chicken-tikka-juicy-fresh-1-kg-vaccum/
"Creamy Afghani Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",Fresho,493.0,299.0,https://www.bigbasket.com/media/uploads/p/l/40231679_2-fresho-creamy-afghani-chicken-tikka-juicy-fresh.jpg,500 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231679/fresho-creamy-afghani-chicken-tikka-juicy-fresh-500-g-vaccum/
Italian Herb Mayo Dip & Spread,Wingreens Farms,119.0,75.0,https://www.bigbasket.com/media/uploads/p/l/40134964_3-wingreens-farms-italian-herb-mayo-dip-spread.jpg,180 g,Gourmet & World Food,Salad Dressings,https://www.bigbasket.com/pd/40134964/wingreens-farms-italian-herb-mayo-dip-spread-130-g/
"Kolkata/Bengali Pabda Fish - Whole, Uncleaned",Fresho,628.0,451.0,https://www.bigbasket.com/media/uploads/p/l/40248643_2-fresho-pabda-fish-whole-uncleaned-fresh-succulent-flavourful.jpg,500 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40248643/fresho-pabda-fish-whole-uncleaned-fresh-succulent-flavourful-500-g/
"Kolkata/Bengali Parshe Fish - Whole Cleaned, 2-3 pcs",Fresho,305.0,219.0,https://www.bigbasket.com/media/uploads/p/l/40048853_1-fresho-processed-whole-parshe-preservative-free.jpg,250 g,"Eggs, Meat & Fish",Fresh Water Fish,https://www.bigbasket.com/pd/40048853/fresho-processed-whole-parshe-preservative-free-250-g/
"Kolkata/Bengali Parshe Fish - Whole Cleaned, 2-3 pcs",Fresho,597.0,429.0,https://www.bigbasket.com/media/uploads/p/l/40048854_1-fresho-processed-whole-parshe-preservative-free-4-6-pcs.jpg,500 g,"Eggs, Meat & Fish",Marine Water Fish,https://www.bigbasket.com/pd/40048854/fresho-processed-whole-parshe-preservative-free-4-6-pcs-500-g/
"Mutton Goat Kid - Leg Pieces, Fresh & Tender, 7 To 9 pcs",Fresho,429.0,309.0,https://www.bigbasket.com/media/uploads/p/l/40227664_2-fresho-mutton-goat-kid-leg-pieces-fresh-tender.jpg,250 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227664/fresho-mutton-goat-kid-leg-pieces-fresh-tender-250-g/
"Mutton Goat Kid - Leg Pieces, Fresh & Tender",Fresho,1458.0,1049.0,https://www.bigbasket.com/media/uploads/p/l/40227665_2-fresho-mutton-goat-kid-leg-pieces-fresh-tender.jpg,1 Kg,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227665/fresho-mutton-goat-kid-leg-pieces-fresh-tender-1-kg/
Mutton Goat Kid - Leg Pieces,Fresho,763.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40227663_2-fresho-mutton-goat-kid-leg-pieces.jpg,500 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227663/fresho-mutton-goat-kid-leg-pieces-500-g/
Organic Honey,Phalada Pure & Sure,149.0,119.2,https://www.bigbasket.com/media/uploads/p/l/40014260_5-phalada-pure-sure-organic-honey.jpg,250 g,Snacks & Branded Foods,Honey,https://www.bigbasket.com/pd/40014260/phalada-pure-sure-organic-honey-250-g/
Nature's Super Foods Organic Urad Dal Split/Uddina Bele,Aashirvaad,280.0,187.6,https://www.bigbasket.com/media/uploads/p/l/40202029_2-aashirvaad-natures-super-foods-organic-urad-dal.jpg,1 kg,"Foodgrains, Oil & Masala",Organic Dals & Pulses,https://www.bigbasket.com/pd/40202029/aashirvaad-natures-super-foods-organic-urad-dal-1-kg/
Eggless Premium Vanilla Cake Mix,HappyChef,249.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40203078_3-happychef-eggless-premium-vanilla-cake-mix.jpg,300 g,Snacks & Branded Foods,Home Baking,https://www.bigbasket.com/pd/40203078/happychef-eggless-premium-vanilla-cake-mix-300-g/
Premium Wafer Bites - Orange,Tasties,85.0,49.0,https://www.bigbasket.com/media/uploads/p/l/40184547_3-tasties-premium-wafer-bites-orange.jpg,100 g,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/40184547/tasties-premium-wafer-bites-orange-100-g/
Premium Wafer Bites - Orange,Tasties,170.0,90.0,https://www.bigbasket.com/media/uploads/p/l/1212221_1-tasties-premium-wafer-bites-orange.jpg,2x100 g,Snacks & Branded Foods,Cream Biscuits & Wafers,https://www.bigbasket.com/pd/1212221/tasties-premium-wafer-bites-orange-2x100-g/
Mango - 100% Natural Cold Pressed Juice,Raw Pressery,250.0,187.5,https://www.bigbasket.com/media/uploads/p/l/40115018_7-raw-pressery-mango-100-natural-cold-pressed-juice.jpg,1 L,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/40115018/raw-pressery-mango-100-natural-cold-pressed-juice-1-l/
100% Natural Cold Pressed Juice - Mango,Raw Pressery,500.0,325.0,https://www.bigbasket.com/media/uploads/p/l/1209479_4-raw-pressery-100-natural-cold-pressed-juice-mango.jpg,2x1 L,Beverages,"Unsweetened, Cold Press",https://www.bigbasket.com/pd/1209479/raw-pressery-100-natural-cold-pressed-juice-mango-2x1-l/
"Durum Wheat Pasta - Kids, Pink",HappyChef,190.0,120.08,https://www.bigbasket.com/media/uploads/p/l/1213499_2-happychef-durum-wheat-pasta-kids-pink.jpg,2x250 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/1213499/happychef-durum-wheat-pasta-kids-pink-2x250-g/
Durum Wheat Kidz Pasta - Pink,HappyChef,95.0,65.0,https://www.bigbasket.com/media/uploads/p/l/40112469_6-happychef-durum-wheat-pasta-kids-pink.jpg,250 g,Gourmet & World Food,Pastas & Spaghetti,https://www.bigbasket.com/pd/40112469/happychef-durum-wheat-pasta-kids-pink-250-g/
"Assorted Nutty Cookies Gift Box - Choco Almond, Peanut Butter & White Choco Cashew",Open Secret,350.0,262.5,https://www.bigbasket.com/media/uploads/p/l/40201910_1-open-secret-celebration-gift-box-assorted-chocolate-cookies.jpg,150 g,Snacks & Branded Foods,Gift Boxes,https://www.bigbasket.com/pd/40201910/open-secret-celebration-gift-box-assorted-chocolate-cookies-150-g/
"Chocolate Milkshake - With Zinc, Vitamin A & D Added, Supports Immunity",Cavins,398.0,292.53,https://www.bigbasket.com/media/uploads/p/l/1208953_5-cavins-milkshake-chocolate.jpg,2x1 L,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1208953/cavins-milkshake-chocolate-2x1-l/
"Chocolate Milkshake - With Zinc, Vitamin A & D Added, Supports Immunity",Cavins,199.0,149.25,https://www.bigbasket.com/media/uploads/p/l/40103749_6-cavins-milkshake-chocolate.jpg,1 L,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/40103749/cavins-milkshake-chocolate-1-l/
Center Filled Coffee Cookies,Fresho Signature,49.0,29.0,https://www.bigbasket.com/media/uploads/p/l/40181115_3-fresho-signature-center-filled-cookie-coffee.jpg,75 g,"Bakery, Cakes & Dairy",Premium Cookies,https://www.bigbasket.com/pd/40181115/fresho-signature-center-filled-cookie-coffee-75-g/
Strawberry Milkshake With Real Strawberry Pulp,Sunfeast,105.0,74.81,https://www.bigbasket.com/media/uploads/p/l/1213746_2-sunfeast-strawberry-milkshake-with-real-strawberry-pulp.jpg,3x180 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/1213746/sunfeast-strawberry-milkshake-with-real-strawberry-pulp-3x180-ml/
"Strawberry Milkshake - With Real Strawberry Pulp, Thick & Creamy",Sunfeast,35.0,26.25,https://www.bigbasket.com/media/uploads/p/l/40211837_3-sunfeast-strawberry-milkshake-with-real-strawberry-pulp.jpg,180 ml,"Bakery, Cakes & Dairy","Flavoured, Soya Milk",https://www.bigbasket.com/pd/40211837/sunfeast-strawberry-milkshake-with-real-strawberry-pulp-180-ml-bottle/
Eggless Premium Chocolate Cake Mix,HappyChef,249.0,99.0,https://www.bigbasket.com/media/uploads/p/l/40203077_3-happychef-eggless-premium-chocolate-cake-mix.jpg,300 g,Snacks & Branded Foods,Home Baking,https://www.bigbasket.com/pd/40203077/happychef-eggless-premium-chocolate-cake-mix-300-g/
Aloo Paratha,GOELD,130.0,97.5,https://www.bigbasket.com/media/uploads/p/l/40201282_1-goeld-aloo-paratha.jpg,400 g,Snacks & Branded Foods,Frozen Indian Breads,https://www.bigbasket.com/pd/40201282/goeld-aloo-paratha-400-g/
Chicken Seekh Kabab Punjabi,Fresho,355.0,248.5,https://www.bigbasket.com/media/uploads/p/l/40197972_4-fresho-chicken-seekh-kabab-punjabi.jpg,500 g,"Eggs, Meat & Fish",Chicken Sausages,https://www.bigbasket.com/pd/40197972/fresho-chicken-seekh-kabab-punjabi-500-g/
Millet Dosa Mix - Supergrains + Spinach,Slurrp Farm,89.0,89.0,https://www.bigbasket.com/media/uploads/p/l/40125757_3-slurrp-farm-millet-dosa-mix-supergrains-spinach.jpg,150 g,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/40125757/slurrp-farm-millet-dosa-mix-supergrains-spinach-150-g/
Millet Dosa Mix - Supergrains + Spinach,Slurrp Farm,267.0,200.25,https://www.bigbasket.com/media/uploads/p/l/1220734_2-slurrp-farm-millet-dosa-mix-supergrains-spinach.jpg,3x150 g,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/1220734/slurrp-farm-millet-dosa-mix-supergrains-spinach-3x150-g/
"Bombay Duck - Preservative Free, 6-8 pcs",Fresho,527.0,379.0,https://www.bigbasket.com/media/uploads/p/l/30000787_3-fresho-bombay-duck-preservative-free-6-8-pcs.jpg,500 g,"Eggs, Meat & Fish",Marine Water Fish,https://www.bigbasket.com/pd/30000787/fresho-bombay-duck-preservative-free-6-8-pcs-500-g/
Kasuri Methi,Keya,60.0,36.0,https://www.bigbasket.com/media/uploads/p/l/40158058_3-keya-kasuri-methi.jpg,20 g,"Foodgrains, Oil & Masala",Whole Spices,https://www.bigbasket.com/pd/40158058/keya-kasuri-methi-20-g/
Basmati Rice/Basmati Akki - Super Premium,BB Royal,195.0,137.0,https://www.bigbasket.com/media/uploads/p/l/40110354_4-bb-royal-basmati-rice-super-premium.jpg,1 kg,"Foodgrains, Oil & Masala",Basmati Rice,https://www.bigbasket.com/pd/40110354/bb-royal-basmati-rice-super-premium-1-kg/
Basmati Rice - Super Premium,BB Royal,390.0,270.0,https://www.bigbasket.com/media/uploads/p/l/1200571_1-bb-royal-basmati-rice-super-premium.jpg,2x1 kg,"Foodgrains, Oil & Masala",Basmati Rice,https://www.bigbasket.com/pd/1200571/bb-royal-basmati-rice-super-premium-2x1-kg/
Millet Dosa Mix - Supergrains + Beetroot,Slurrp Farm,89.0,89.0,https://www.bigbasket.com/media/uploads/p/l/40125756_3-slurrp-farm-millet-dosa-mix-supergrains-beetroot.jpg,150 g,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/40125756/slurrp-farm-millet-dosa-mix-supergrains-beetroot-150-g/
Millet Dosa Mix - Supergrains + Beetroot,Slurrp Farm,267.0,200.25,https://www.bigbasket.com/media/uploads/p/l/1220733_2-slurrp-farm-millet-dosa-mix-supergrains-beetroot.jpg,3x150 g,Snacks & Branded Foods,Breakfast & Snack Mixes,https://www.bigbasket.com/pd/1220733/slurrp-farm-millet-dosa-mix-supergrains-beetroot-3x150-g/
Pecan Nuts - American,BB Royal,400.0,300.0,https://www.bigbasket.com/media/uploads/p/l/40100017_4-bb-royal-pecan-nuts-american.jpg,100 g,"Foodgrains, Oil & Masala",Other Dry Fruits,https://www.bigbasket.com/pd/40100017/bb-royal-pecan-nuts-american-100-g/
Most Popular Authentic Indian Mixtures,Tasties Origins,557.0,347.0,https://www.bigbasket.com/media/uploads/p/l/1221398_1-tasties-origins-most-popular-authentic-indian-mixtures.jpg,Combo,Snacks & Branded Foods,Namkeen & Savoury Snacks,https://www.bigbasket.com/pd/1221398/tasties-origins-most-popular-authentic-indian-mixtures-combo/
"Honey Mustard Fish - Fresh & Juicy, Marinated, Ready To Cook",Fresho,1205.0,731.0,https://www.bigbasket.com/media/uploads/p/l/40231693_2-fresho-honey-mustard-fish-juicy.jpg,1 kg,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231693/fresho-honey-mustard-fish-juicy-1-kg-vaccum/
"Honey Mustard Fish - Fresh & Juicy, Marinated, Ready To Cook",Fresho,658.0,399.0,https://www.bigbasket.com/media/uploads/p/l/40231694_2-fresho-honey-mustard-fish-juicy.jpg,500 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231694/fresho-honey-mustard-fish-juicy-500-g-vaccum/
"Honey Mustard Fish - Fresh & Juicy, Marinated, Ready To Cook",Fresho,312.0,129.0,https://www.bigbasket.com/media/uploads/p/l/40231695_2-fresho-honey-mustard-fish-juicy.jpg,250 g,"Eggs, Meat & Fish",Marinated Meat,https://www.bigbasket.com/pd/40231695/fresho-honey-mustard-fish-juicy-250-g-vaccum/
"Mutton Lamb - Biryani Pieces, Tender & Juicy, 10 To 13 pcs",Fresho,763.0,549.0,https://www.bigbasket.com/media/uploads/p/l/40227611_1-fresho-mutton-lamb-biryani-pieces-tender-juicy.jpg,500 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227611/fresho-mutton-lamb-biryani-pieces-tender-juicy-500-g/
"Mutton Lamb - Biryani Pieces, 5 To 7 Pcs",Fresho,429.0,309.0,https://www.bigbasket.com/media/uploads/p/l/40227612_1-fresho-mutton-lamb-biryani-pieces.jpg,250 g,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227612/fresho-mutton-lamb-biryani-pieces-250-g/
"Mutton Lamb - Biryani Pieces, Perfect For Curries, 20 To 25 pcs",Fresho,1458.0,1049.0,https://www.bigbasket.com/media/uploads/p/l/40227613_1-fresho-mutton-lamb-biryani-pieces-perfect-for-curries.jpg,1 kg,"Eggs, Meat & Fish",Fresh Mutton,https://www.bigbasket.com/pd/40227613/fresho-mutton-lamb-biryani-pieces-perfect-for-curries-1-kg/
